target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,2NDFL,elementary,,30000,0,0,,,25.290777753,0.3671232877,,,0.1589041096,108024
0,OTHER,elementary,,25000,0,0,0,18.179233871,53.61648327,4.8842428325,1,1,8.5315068493,108028
0,OTHER,elementary,,35000,0,0,0,4.4620071685,27.337547721,6.5485066247,0,0,7.1512463508,108035
0,2NDFL,beginner,,,0,1,1,0.6571236559,42.864406018,3.7677595628,1,1,9.7055019088,108046
0,OTHER,elementary,Corporate,68749,0,1,0,0.4628584229,28.418032787,4.5084287746,0,0,8.2459016393,108048
0,2NDFL,elementary,,14173,0,0,1,1.4294354839,26.923287671,0.9762557078,0,0,6.7698630137,108050
0,OTHER,advanced,,18000,0,0,1,1.1420698925,33.664218879,2.1053147691,2,2,9.8696983307,108052
0,2NDFL,elementary,,82225,0,0,0,4.1436379928,48.426813384,1.5287671233,0,0,3.3315068493,108053
0,2NDFL,elementary,,82225,0,0,0,4.1436379928,48.426813384,1.5287671233,0,0,3.3315068493,108054
0,2NDFL,elementary,,27346,0,0,1,4.6561379928,35.51610899,0.3661202186,1,2,10.981862415,108059
0,2NDFL,advanced,,17684,0,0,,,41.233715098,5.0424582678,,,9.9424657534,108066
0,OTHER,elementary,,35000,1,0,0,2.0799731183,31.496930908,8.3415300546,0,0,8.6667939217,108067
0,OTHER,elementary,,35000,1,0,0,2.0799731183,31.496930908,8.3415300546,0,0,8.6667939217,108068
0,2NDFL,advanced,,24338,1,0,,,40.779848791,15.515068493,,,10.290410959,108077
0,OTHER,beginner,Corporate,147573,0,1,0,1.8159050179,31.243835616,0.9145819298,1,1,0.501369863,108080
0,2NDFL,beginner,,47242,0,0,1,0.6293010753,29.459270904,6.204476383,0,0,9.3825585747,108087
0,2NDFL,beginner,,47242,0,0,1,0.6293010753,29.459270904,6.204476383,0,0,9.3825585747,108088
0,OTHER,high,,30000,0,0,0,0.2319892473,25.983561644,1.3651321207,1,1,4.9279736507,108090
0,2NDFL,elementary,,,0,1,,,47.808219178,4.101369863,,,2.7808219178,108095
0,OTHER,elementary,Corporate,26316,0,1,0,1.3060707885,38.854794521,0.5306385208,0,0,8.656321581,108097
0,2NDFL,advanced,,35040,0,0,0,,25.336986301,3.7808219178,0,0,4.9813084812,108106
0,OTHER,elementary,,25000,0,0,,,27.665753425,0.3397260274,,,7.6465753425,108107
0,OTHER,elementary,,60000,0,0,3,0.7527105735,28.552069766,0.4755670335,0,0,8.5302118422,108110
0,OTHER,advanced,Corporate,25151,0,1,,,43.936986301,16.010958904,,,10.120547945,108118
0,OTHER,beginner,,30000,0,0,,,27.416438356,0.3616438356,,,7.3589041096,108129
0,2NDFL,elementary,,21750,0,0,0,,49.450887042,6.9303390972,0,0,3.9098360656,108138
0,2NDFL,high,,46266,0,0,2,0.2994175627,46.060273973,27.893150685,1,1,0.9630211842,108142
0,OTHER,elementary,,45000,0,0,0,0.3077732975,36.680335354,6.9022531627,0,1,11.444718916,108144
0,2NDFL,elementary,,38781,0,0,,,45.928767123,1.7506849315,,,0.8291414028,108150
0,2NDFL,advanced,,17027,0,0,0,9.2448924731,55.112328767,26.865753425,0,0,9.3068493151,108151
0,OTHER,elementary,Corporate,69131,0,1,1,0.7607302867,28.338797814,2.2192679093,0,0,8.0737704918,108156
0,2NDFL,advanced,,26063,0,0,1,5.3632616487,49.526027397,29.62739726,1,1,4.4821468673,108158
0,2NDFL,elementary,,31594,0,0,,,30.126027397,7.7205479452,,,5.4547945205,108173
0,OTHER,elementary,,60000,0,0,0,0.5989247312,45.6,13.041739651,1,1,0.5581330938,108174
0,2NDFL,advanced,,18541,0,0,,,46.857534247,26.736986301,,,1.8164383562,108175
0,2NDFL,elementary,,29906,0,0,,,25.203346059,2.8794520548,,,5.1186466053,108177
0,2NDFL,high,,26662,0,0,2,0.3739695341,25.738378621,5.4918032787,1,1,4.5767347855,108179
0,OTHER,elementary,Corporate,32572,0,1,0,4.4283826165,27.378082192,6.4602739726,1,1,7.3369863014,108181
0,2NDFL,beginner,Corporate,36173,0,1,1,1.0770833333,57.705150086,4.7188487162,0,0,12.532786885,108182
0,2NDFL,advanced,,28262,0,0,0,,29.140190134,0.7740699154,0,0,8.9871846695,108184
0,2NDFL,elementary,,70650,0,0,0,3.5629256272,30.295890411,1.6904109589,1,2,1.8493150685,108187
0,2NDFL,elementary,,14839,0,0,2,1.0502016129,42.426596302,8.6265963021,0,0,10.938925069,108190
0,OTHER,advanced,,25000,0,0,1,1.3420922939,49.98154802,10.7267535,0,0,4.9185343214,108193
0,OTHER,elementary,,50000,0,0,,,39.235616438,0.4765701026,,,11.416438356,108195
0,2NDFL,elementary,,15207,0,0,,,33.137869601,1.1817052175,,,11.691256831,108205
0,OTHER,elementary,,50000,0,0,1,0.3064964158,25.660273973,1.997260274,1,1,5.6191780822,108209
0,2NDFL,elementary,,20599,0,0,3,1.0471998208,34.953424658,10.863013699,0,1,0.746657684,108210
0,OTHER,elementary,,25000,0,0,2,0.4011424731,48.147945205,9.3260273973,0,0,3.0493150685,108214
0,2NDFL,advanced,,34426,0,0,0,43,36.618946029,1.4052473988,1,1,4.2792200015,108219
0,OTHER,elementary,Corporate,25194,0,1,0,5.9549731183,30.26131447,0.8667939217,,,4.8503555655,108225
0,OTHER,advanced,Corporate,10231,0,1,0,,32.12295082,0.2598398084,0,0,9.3913466577,108227
0,OTHER,elementary,Corporate,120000,0,1,1,1.1728718638,40.019178082,11.430136986,1,1,12.093150685,108230
0,OTHER,advanced,Corporate,14998,0,1,,,26.534246575,0.771337675,,,3.9506849315,108240
0,OTHER,elementary,,80000,0,0,,,36.636612022,5.9077326147,,,11.113212067,108241
0,2NDFL,beginner,,108746,1,0,2,0.9174955197,32.454794521,4.3123287671,1,1,9.3647503556,108245
0,2NDFL,beginner,,108746,1,0,2,0.9174955197,32.454794521,4.3123287671,1,1,9.3647503556,108246
0,2NDFL,elementary,,20142,0,0,,,25.618017816,0.7577438431,,,5.5330863089,108251
0,OTHER,elementary,Corporate,33706,0,1,4,0.9213933692,26.156164384,0.5139681114,0,0,6.0301369863,108255
0,OTHER,elementary,Corporate,33706,0,1,4,0.9213933692,26.156164384,0.5139681114,0,0,6.0301369863,108256
0,OTHER,elementary,Corporate,25059,0,1,1,0.3966397849,26.399356239,1.1500411707,0,0,6.3281233625,108257
0,OTHER,advanced,,23000,0,0,1,1.0826612903,37.428437757,1.1243281683,0,0,11.62295082,108261
0,OTHER,advanced,Corporate,29700,0,1,0,12.632437276,25.727419717,1.7438580732,0,0,5.6616662924,108269
0,OTHER,elementary,,35000,0,0,0,0.301859319,41.304356614,2.3290141478,0,0,0.9180552437,108274
0,OTHER,beginner,Corporate,232758,0,1,1,0.4345654122,38.595081967,2.06905457,1,2,6.9375477206,108281
0,OTHER,advanced,Corporate,30295,0,1,2,0.6878136201,34.392656636,4.5054644809,0,0,11.754098361,108284
0,OTHER,high,,30000,0,0,1,7.6611335125,25.064054196,1.5352870724,0,0,4.8530952916,108288
0,2NDFL,advanced,,38364,0,0,0,,50.542465753,1.2143873044,0,1,5.4220375777,108296
0,2NDFL,elementary,,28014,0,0,1,1.2407706093,47.469945355,1.3526236994,0,0,2.3964593158,108301
0,2NDFL,advanced,,26072,0,0,0,,56.213114754,5.3486713077,1,1,9.3541507598,108305
0,OTHER,elementary,,50000,0,0,1,0.8253360215,28.84775058,0.528078449,0,1,3.6438356164,108306
0,OTHER,advanced,Corporate,105267,0,1,0,1,29.866314844,4.325136612,1,1,7.4197395015,108307
0,OTHER,high,,60169,0,0,1,0.3659050179,35.191863163,2.8850138483,0,0,11.517890561,108311
0,2NDFL,elementary,,21750,0,0,0,,26.778643611,1.3622052549,0,1,6.2334381316,108315
0,OTHER,advanced,,20000,0,0,0,39.66124552,49.30145969,19.038445991,0,0,4.2704918033,108316
0,OTHER,advanced,,29352,0,0,,,49.179287372,1.8176435362,,,4.0983606557,108324
0,2NDFL,high,,22358,0,0,0,,28.180327869,0.527419717,0,0,8.0956284153,108331
0,2NDFL,elementary,,70834,0,0,0,0.6282930108,38.901369863,18.293150685,1,1,10.994520548,108334
0,OTHER,elementary,,80000,0,0,,,35.652054795,8.0109589041,,,11.128767123,108338
0,OTHER,elementary,,61250,0,0,0,9.3068324373,38.102575043,2.0642188787,0,0,7.7568306011,108341
0,2NDFL,elementary,,38379,0,0,,,50.4,21.742465753,,,5.3780821918,108342
0,2NDFL,elementary,Corporate,27750,0,1,,,33.285126132,0.2712328767,,,4.1917808219,108357
0,OTHER,elementary,,70160,0,0,0,30.311536738,28.054644809,1.4510517254,1,1,0.2049180328,108361
0,OTHER,elementary,,91000,0,0,,,34.753424658,5.797260274,,,10.98630137,108369
0,2NDFL,elementary,,16630,0,0,,,27.216528183,0.3606557377,,,7.2110487312,108373
0,OTHER,advanced,,30000,0,0,1,0.405577957,32.42739726,4.0438356164,2,2,8.5889063553,108376
0,OTHER,elementary,,300000,0,0,,,55.720547945,12.016438356,,,9.8301369863,108379
0,OTHER,elementary,Corporate,38254,0,1,0,22.461267921,31.119537391,0.5113182124,0,0,8.0901639344,108387
0,2NDFL,advanced,,29781,0,0,,,27.416438356,1.3235646381,,,0.3561643836,108394
0,OTHER,advanced,Corporate,36411,0,1,,,25.200613818,0.4929635452,,,5.0967886818,108400
0,2NDFL,elementary,,67587,0,0,,,30.219178082,7.797260274,,,9.9863013699,108421
0,2NDFL,advanced,,19621,0,0,1,0.5899417563,31.112328767,5.3950370537,2,2,8.301369863,108426
0,OTHER,advanced,,35000,0,0,1,0.5326164875,29.953424658,2.6904109589,0,0,1.4904109589,108429
0,2NDFL,elementary,,46204,0,0,,,36.271232877,11.709589041,,,11.175342466,108430
0,OTHER,advanced,,31000,0,0,,,47.024657534,9.8520547945,,,1.9315068493,108432
0,OTHER,elementary,,34300,0,0,0,5.82484319,29.148506625,7.2553559398,0,0,9.0663148439,108435
0,OTHER,elementary,,35000,0,0,0,-0.819870072,26.139726027,1.0509094992,1,1,5.6520547945,108441
0,2NDFL,elementary,,21505,0,0,0,3.2778449821,27.657534247,2.2767123288,1,1,7.5671232877,108446
0,OTHER,elementary,,35116,0,0,,,32.742465753,6.3205479452,,,10.819178082,108449
0,OTHER,advanced,Corporate,16798,0,1,,,42.362849016,2.1464106595,,,9.3683284677,108452
0,OTHER,advanced,,40000,0,0,,,42.906609776,2.4408563515,,,8.8518152556,108457
0,OTHER,elementary,Corporate,19899,0,1,0,,28.049315068,0.5222920877,,,7.8712328767,108458
0,2NDFL,elementary,,26073,0,0,0,38.957056452,37.783561644,2.0109589041,1,1,0.0465753425,108463
0,OTHER,advanced,Corporate,18300,0,1,0,0.9896281362,42.079452055,4.1589041096,0,0,11.879452055,108465
0,OTHER,elementary,,30000,0,0,0,,55.032876712,3.4712328767,1,1,9.2465753425,108471
0,OTHER,advanced,Corporate,27677,0,1,,,38.861853432,0.4700726102,,,10.018017816,108473
0,OTHER,elementary,,100000,0,0,,,29.975469721,9.4399505951,,,9.5055243656,108474
0,OTHER,elementary,,60000,0,0,,,41.696586571,1.1173515982,,,12.221917808,108475
0,2NDFL,elementary,,13676,0,0,,,25.512890186,0.9402874467,,,5.4279586795,108476
0,OTHER,elementary,Corporate,35054,0,1,1,1.3367159498,32.680327869,2.8445617187,0,0,9.178808294,108479
0,2NDFL,elementary,,19486,0,0,,,52.019178082,2.2630136986,,,6.7479452055,108482
0,OTHER,elementary,,25000,0,0,0,2.8205197133,46.168328468,2.3135339472,1,1,1.0888764129,108488
0,2NDFL,elementary,,22360,0,0,0,0.4093862007,34.663739801,1.6500411707,0,0,9.1459315817,108492
0,2NDFL,elementary,,17812,0,0,0,25,35.012164084,2.398465454,0,1,12.971068194,108496
0,OTHER,advanced,,60000,0,0,1,0.5683243728,38.334246575,2.2931506849,0,0,12.710816678,108500
0,OTHER,elementary,,60000,0,0,,,52.670469347,1.7808219178,,,6.9780821918,108502
0,2NDFL,advanced,,34087,0,0,0,0.3748879928,30.342555581,4.4699453552,1,1,9.8631035257,108506
0,OTHER,elementary,,40000,0,0,3,0.8639784946,47.501369863,11.630136986,1,1,2.397260274,108508
0,OTHER,elementary,,50000,0,0,,,39.762295082,1.0781046486,,,11.204132046,108528
0,OTHER,elementary,,56000,0,0,0,15.466845878,37.17570926,12.063013699,0,0,12.073972603,108535
0,2NDFL,elementary,,58986,0,0,,,32.815427801,1.9551538289,,,9.1003593083,108539
0,OTHER,elementary,Corporate,56987,0,1,1,2.2154793907,27.517808219,1.9726027397,0,0,7.4465753425,108543
0,2NDFL,advanced,,13217,0,0,0,,26.054360356,4.8324425481,0,0,5.922853507,108548
0,2NDFL,elementary,,130195,0,0,,,36.665753425,3.5315068493,,,12.120547945,108549
0,OTHER,elementary,,26460,0,0,0,1.8861111111,34.187027472,2.0692192529,1,1,5.9459315817,108554
0,OTHER,high,Corporate,24210,0,1,0,0.4054435484,29.263013699,2.1424657534,0,0,8.4701025526,108556
0,OTHER,high,Corporate,24210,0,1,0,0.4054435484,29.263013699,2.1424657534,0,0,8.4701025526,108557
0,2NDFL,elementary,,33657,0,0,,,33.814417247,1.1504828206,,,12.208219178,108564
0,2NDFL,advanced,,26341,0,0,0,11.403987455,41.237764803,1.7199565836,0,0,3.6830601093,108595
0,OTHER,elementary,,70000,0,0,0,4.3125448029,37.162369938,11.15415076,0,0,9.3897671981,108598
0,OTHER,elementary,,70000,0,0,0,4.3125448029,37.162369938,11.15415076,0,0,9.3897671981,108599
0,2NDFL,elementary,,46156,0,0,,,38.780821918,0.9655513137,,,6.8575342466,108602
0,OTHER,elementary,Corporate,176517,0,1,3,0.310125448,30.350767273,3.8028220675,0,0,9.8795343963,108604
0,OTHER,advanced,,26100,0,0,0,1.1178763441,49.498996931,2.2191780822,1,1,4.4,108606
0,2NDFL,advanced,,22245,0,0,1,1.1159946237,49.17260274,19.97260274,3,3,4.1395014597,108607
0,OTHER,elementary,,30000,0,0,0,1.2156362007,40.697282731,10.491803279,0,1,8.9411183472,108611
0,OTHER,elementary,Corporate,18257,0,1,1,0.5688172043,44.418788831,0.3614117823,0,0,7.6684931507,108612
0,OTHER,elementary,,30000,0,0,0,12.344556452,35.62739726,0.6100456621,0,0,10.512328767,108614
0,2NDFL,elementary,,23925,0,0,1,0.6999551971,50.064952467,4.711527809,1,1,4.9581031514,108618
0,OTHER,advanced,,40000,0,0,0,0.8896729391,33.105846246,5.6674900816,1,1,2.9442024104,108628
0,2NDFL,elementary,,18018,0,0,,,28.761643836,9.0079197545,,,3.5616438356,108632
0,2NDFL,elementary,,18847,0,0,,,25.361643836,0.6485290815,,,0.1671232877,108638
0,2NDFL,elementary,,18674,0,0,,,25.104985403,4.5913242009,,,5.0366793922,108640
0,2NDFL,elementary,,14922,0,0,,,27.745295307,2.7480350326,,,3.389130923,108641
0,OTHER,elementary,Corporate,80000,0,1,1,0.6313172043,36.891990418,2.6536342541,0,0,11.363223295,108651
0,2NDFL,elementary,,,0,1,,,33.936986301,3.3643835616,,,1.4109589041,108654
0,OTHER,advanced,Corporate,15106,0,1,1,1.3444444444,42.433602815,4.1366120219,0,0,4.1994535519,108655
0,2NDFL,advanced,,32012,0,0,0,25.536984767,43.682438805,20.327868852,0,0,10.696137435,108657
0,2NDFL,elementary,,30077,0,0,0,67.374731183,36.12295082,3.7101504604,0,1,9.3074107343,108658
0,OTHER,elementary,,70000,0,0,3,0.8188396057,37.446657684,4.3032786885,0,0,11.978142077,108661
0,OTHER,elementary,,70000,0,0,3,0.8188396057,37.446657684,4.3032786885,0,0,11.978142077,108662
0,2NDFL,elementary,,29536,0,0,,,25.632876712,0.7579010405,,,5.279758964,108664
0,2NDFL,elementary,,44370,0,0,1,1.1737455197,31.852459016,2.1606332809,1,1,1.1222771166,108666
0,OTHER,advanced,,28000,0,0,2,0.9509184588,26.163373007,0.7030990344,0,1,6.0976195823,108671
0,2NDFL,elementary,,20555,0,0,0,16.990120968,26.800247024,3.0249045587,0,0,6.7701100382,108679
0,2NDFL,elementary,,17303,0,0,0,18.440053763,55.156164384,34.22739726,0,0,10.043835616,108680
0,2NDFL,elementary,,22859,0,0,0,54.182840502,28.391294259,2.101369863,0,0,8.3366494498,108682
0,OTHER,elementary,Corporate,29910,0,1,0,10.95452509,45.846657684,20.721311475,0,0,0.5737704918,108685
0,OTHER,elementary,,23000,0,0,0,10.117562724,33.124679991,6.7767347855,0,0,10.905501909,108687
0,OTHER,elementary,Corporate,36876,0,1,,,31.143498765,0.957197395,,,10.759937121,108691
0,2NDFL,advanced,,26219,0,0,0,7.4368727599,40.62695561,3.0136986301,1,1,5.1570102553,108697
0,OTHER,beginner,,30000,0,0,1,3.4739247312,25.539726027,0.4755670335,0,1,4.5957856127,108702
0,OTHER,beginner,Corporate,17657,0,1,0,16.048879928,45.359278389,5.3044838686,0,0,0.2540983607,108714
0,2NDFL,advanced,Corporate,21347,0,1,0,,26.132390149,4.0109289617,0,0,3.633760012,108718
0,OTHER,advanced,Corporate,16580,0,1,0,,35.245415076,0.5084287746,0,0,9.2152780897,108727
0,OTHER,high,Corporate,35864,0,1,0,0.4735215054,28.224043716,1.5906205554,0,0,0.8344561719,108746
0,2NDFL,elementary,,10440,0,0,0,5.4389336918,30.480178157,2.1541507598,0,0,8.7979863762,108748
0,OTHER,elementary,Corporate,23224,0,1,1,1.1461693548,27.750684932,4.7417097088,1,1,7.6904109589,108757
0,OTHER,advanced,,30000,0,0,0,7.9585125448,37.298630137,8.6970282207,1,1,11.778082192,108761
0,2NDFL,elementary,,80139,0,0,,,41.131259825,0.7997529755,,,9.5750954413,108765
0,OTHER,advanced,Corporate,25110,0,1,2,0.4088261649,40.664091624,10.473972603,0,0,10.764383562,108766
0,OTHER,elementary,,50000,0,0,0,0.5305555556,39.340609327,2.3022531627,0,0,8.7762257654,108773
0,OTHER,advanced,Corporate,25971,0,1,0,0.6642921147,26.556164384,2.9397260274,1,1,4.4109589041,108786
0,2NDFL,elementary,,14957,0,0,,,30.649562093,10.241342915,,,8.674863388,108791
0,OTHER,elementary,,40000,0,0,1,1.279233871,32.580387754,0.6625795344,0,0,4.7118946029,108793
0,OTHER,elementary,,50000,0,0,1,0.3088261649,34.992813833,4.3743169399,0,0,10.025690546,108803
0,2NDFL,elementary,,34800,0,0,0,,34.931506849,0.727621828,0,0,11.150684932,108804
0,2NDFL,elementary,,,0,1,1,0.3138664875,32.689108466,1.8,0,0,10.890410959,108812
0,OTHER,elementary,,60000,0,0,1,0.405421147,32.316939891,2.8263941912,0,0,9.4455722734,108822
0,2NDFL,advanced,,25048,0,0,,,49.238865185,7.701369863,,,3.7315068493,108841
0,2NDFL,elementary,,42537,0,0,0,3.8226702509,33.041298001,1.8821917808,0,0,7.4273972603,108845
0,2NDFL,elementary,,31984,0,0,1,0.7931451613,32.915614941,1.3068493151,0,0,11.030136986,108846
0,2NDFL,high,,13635,0,0,,,48.519537391,5.2592634179,,,2.1496743768,108849
0,OTHER,advanced,,25000,0,0,2,0.3983646953,47.753424658,4.9678044764,0,0,2.602739726,108851
0,OTHER,elementary,Corporate,45000,0,1,,,28.550340594,1.3344935998,,,7.7260273973,108852
0,2NDFL,high,,22149,0,0,2,0.6959901434,30.723849091,5.2991915563,0,0,9.0882326521,108855
0,OTHER,elementary,,60000,0,0,0,69.053651434,38.935451755,10.894355865,2,2,1.3518901115,108856
0,OTHER,elementary,,40000,0,0,,,30.915068493,0.1260273973,,,7.4273972603,108859
0,2NDFL,elementary,,29434,0,0,,,27.953424658,0.5095890411,,,1.997260274,108865
0,OTHER,elementary,,41500,0,0,0,13.402934588,47.66905457,3.7950819672,0,0,2.6115203234,108868
0,OTHER,elementary,,40000,0,0,1,0.5649417563,36.338797814,13.129328543,0,0,11.058095666,108870
0,2NDFL,elementary,,32345,0,0,,,36.178082192,1.6328767123,,,3.104109589,108880
0,OTHER,elementary,,40000,0,0,0,0.4124327957,37.734972678,1.6473014447,0,0,12.106557377,108890
0,OTHER,elementary,Corporate,45789,0,1,2,0.2469982079,32.31147541,0.8537914515,0,0,9.1277640542,108891
0,OTHER,elementary,,55000,0,0,1,1.0802867384,30.178082192,0.5549592035,0,0,3.4904109589,108894
0,OTHER,elementary,,35000,0,0,1,0.4734094982,47.389041096,17.230136986,0,0,2.1780821918,108903
0,2NDFL,elementary,,15276,0,0,0,7.7335125448,27.42739726,0.5660079347,0,0,7.3589041096,108908
0,OTHER,elementary,Corporate,19280,0,1,,,30.202739726,0.4383187364,,,9.1951493375,108912
0,OTHER,elementary,,90000,0,0,0,3.7945340502,29.137195898,3.2082191781,0,0,1.0470319635,108915
0,OTHER,elementary,,45000,0,0,0,,29.580821918,1.5835616438,0,0,7.7095890411,108917
0,OTHER,advanced,Corporate,21545,0,1,0,26,42.6930908,0.8492551838,,,8.9396661427,108920
0,2NDFL,elementary,,23006,0,0,0,8.8943324373,31.639344262,12.445572273,0,0,0.7798188487,108932
0,OTHER,elementary,,19024,0,0,0,30.572132616,34.92264391,2.9089452803,0,0,8.1174863388,108933
0,OTHER,advanced,,100000,0,0,2,0.4706989247,44.768156299,6.6750056142,0,0,5.8421289019,108934
0,2NDFL,elementary,,19779,0,0,0,0.2459901434,51.21369863,1.3095890411,0,0,6.1315068493,108940
0,OTHER,elementary,Corporate,19836,0,1,1,0.4400985663,30.561643836,6.197260274,0,0,9.9945205479,108942
0,OTHER,elementary,Corporate,59520,0,1,2,0.2491935484,31.169863014,1.101369863,0,0,8.9045287821,108944
0,2NDFL,elementary,Corporate,100000,0,0,0,73.920138889,35.608780597,1.4608353919,,,10.271794296,108945
0,2NDFL,elementary,,20720,0,0,,,25.723048132,1.087431694,,,5.6216782693,108955
0,2NDFL,advanced,,18307,0,0,1,-0.948387097,32.871008309,5.1551613145,2,2,8.7424657534,108961
0,OTHER,advanced,,30000,0,0,2,-0.569332437,46.726027397,1.9917808219,1,1,1.6905456995,108964
0,OTHER,elementary,Corporate,35000,0,1,0,,31.693989071,1.6353694139,0,0,10.607972154,108965
0,OTHER,advanced,Corporate,18000,0,0,1,0.8251792115,56.659952092,5.5753424658,1,1,7.2301369863,108966
0,OTHER,advanced,,29253,0,0,1,0.5994175627,29.546777453,0.5549966315,0,0,7.4945355191,108971
0,OTHER,elementary,,35000,0,0,1,0.4766801075,35.972677596,6.8810315143,0,0,9.8399356239,108975
0,OTHER,advanced,,28000,0,0,1,0.2136200717,31.31420765,1.591541283,0,0,9.6025001871,108978
0,OTHER,advanced,,22000,0,0,0,0.5291666667,40.202298076,10.906407665,1,1,10.125585747,108985
0,OTHER,elementary,,35000,0,0,,,32.810958904,3.1589041096,,,12.512328767,108990
0,OTHER,elementary,,85000,0,0,,,29.468493151,2.6876712329,,,8.5411482895,108991
0,2NDFL,elementary,Corporate,196499,0,1,0,0.8614247312,55.844262295,3.8879781421,1,2,10.726910697,108993
0,OTHER,elementary,,30000,0,0,0,6.4315412186,42.709147391,6.9995583502,1,1,8.6981884872,108998
0,2NDFL,elementary,,44057,0,0,0,8.7895833333,28.566419642,8.7358185493,0,0,8.4707912269,109003
0,2NDFL,elementary,,26936,0,0,0,22.600918459,31.860273973,6.5506849315,0,0,9.7945205479,109028
0,OTHER,elementary,,46000,0,0,3,0.5051299283,56.457100082,14.774908302,0,0,8.4516206303,109029
0,OTHER,elementary,,46000,0,0,3,0.5051299283,56.457100082,14.774908302,0,0,8.4516206303,109030
0,OTHER,advanced,Corporate,60008,0,0,1,-0.752732975,31.24109589,2.3917808219,1,1,10.153424658,109034
0,OTHER,advanced,Corporate,14697,0,1,0,28.500358423,33.56284153,0.6751702972,4,4,11.266951119,109041
0,OTHER,beginner,,50000,0,0,,,40.063013699,2.1780821918,,,10.547945205,109049
0,OTHER,elementary,Corporate,19783,0,1,0,,30.01015046,0.7909723782,0,0,8.7197395015,109050
0,2NDFL,elementary,,40981,0,0,,,26.476712329,3.3780821918,,,6.2301369863,109060
0,OTHER,elementary,Corporate,18690,0,1,1,0.6006272401,51.053259975,26.962849016,0,0,6.0149038102,109073
0,OTHER,elementary,Corporate,164868,0,1,,,35.432876712,9.0447039449,,,10.336986301,109078
0,OTHER,elementary,Corporate,63058,0,1,,,27.073972603,1.2059061307,,,6.9890410959,109085
0,2NDFL,elementary,,52444,0,0,,,52.079452055,22.183561644,,,6.9808219178,109094
0,OTHER,elementary,,60000,0,0,,,27.263013699,3.7589041096,,,7.2602739726,109095
0,OTHER,elementary,,50850,0,0,1,0.4718413978,29.620211094,5.151717943,0,0,8.9681562991,109102
0,2NDFL,elementary,,21436,0,0,3,0.8240143369,35.687671233,2.1287671233,0,1,10.021917808,109103
0,2NDFL,elementary,,17569,0,0,0,9.1144937276,43.156538663,5.8825660603,1,1,9.5729770192,109108
0,2NDFL,elementary,,34397,0,0,0,85.500918459,32.17260274,10.728767123,1,1,12.068493151,109119
0,2NDFL,elementary,,21293,0,0,,,49.832906655,14.043835616,,,4.7890410959,109124
0,OTHER,elementary,,45050,0,0,1,0.9917786738,28.341530055,5.4450407965,0,0,8.1584699454,109133
0,OTHER,advanced,,20000,0,0,0,7.9516577061,42.782393892,0.4262295082,0,0,10.878284303,109134
0,OTHER,elementary,Corporate,31828,0,1,,,25.011041246,4.7240437158,,,4.8169398907,109140
0,2NDFL,elementary,,37410,0,0,1,0.6689740143,46.759937121,4.957197395,0,0,1.3736357512,109144
0,2NDFL,advanced,Corporate,17400,0,1,0,,29.151717943,0.4098360656,0,0,0.8448686279,109151
0,2NDFL,advanced,,14343,0,0,,,28.04109589,0.8945130624,,,6.9534246575,109152
0,2NDFL,elementary,,21750,0,0,,,31.147945205,1.6383561644,,,10.923287671,109153
0,2NDFL,advanced,,33538,0,0,,,53.197791751,26.830136986,,,8.0931506849,109162
0,OTHER,elementary,,85895,0,0,1,0.5950044803,50.508421289,4.6782843027,0,0,5.4344486863,109163
0,2NDFL,advanced,,14536,0,0,,,31.413780972,0.693989071,,,3.6822741223,109169
0,2NDFL,elementary,,19429,0,0,1,0.2753136201,36.542465753,18.868493151,1,1,13.605576765,109176
0,2NDFL,advanced,,30778,0,0,,,43.743169399,9.2346058837,,,8.5113182124,109177
0,OTHER,elementary,Corporate,19220,0,1,1,0.890031362,54.62739726,33.947945205,2,2,8.5643236769,109183
0,2NDFL,advanced,,21310,0,0,3,0.9831989247,41.831866158,2.66474287,0,0,11.070222322,109184
0,OTHER,elementary,Corporate,15970,0,1,0,,35.400726102,4.4863387978,0,1,9.1842877461,109186
0,OTHER,elementary,,19000,0,0,0,1.8291218638,44.834081892,0.3961748634,0,0,9.5875065499,109188
0,OTHER,high,,80000,0,0,,,45.129583053,10.265753425,,,0.0547945205,109190
0,2NDFL,elementary,,10419,0,0,,,29.767123288,0.5220226065,,,9.6739726027,109196
0,OTHER,elementary,,52000,0,0,1,0.2490367384,31.843835616,0.7171195449,1,1,11.345205479,109200
0,2NDFL,elementary,,54501,0,0,,,48.64109589,4.2493150685,,,3.5808219178,109203
0,OTHER,elementary,Corporate,43899,0,1,0,,31.980821918,1.0609551613,0,0,9.3835616438,109204
0,2NDFL,elementary,,18358,0,0,0,,33.608219178,2.4465753425,1,1,9.4739726027,109206
0,OTHER,elementary,Corporate,25000,0,1,1,2.2808915771,27.956246725,4.8852459016,0,0,7.7315891908,109207
0,OTHER,elementary,,34000,0,0,,,34.890410959,1.4485215959,,,10.463013699,109208
0,OTHER,elementary,,70000,0,0,,,46.169863014,13.37419717,,,1.090044165,109209
